 97.0000 30.0000  5.0000  3.1867
 97.0000 29.5000  5.0000  3.1867
 97.0000 29.0000  5.0000  3.0454
 97.0000 28.5000  5.0000  3.0454
 97.0000 28.0000  5.0000  3.1867
 97.5000 32.5000  5.0000  3.1867
 97.5000 32.0000  5.0000  3.0454
 97.5000 31.5000  5.0000  3.0454
 97.5000 31.0000  5.0000  3.1867
 97.5000 30.5000  5.0000  3.1867
 97.5000 30.0000  5.0000  3.0454
 97.5000 29.5000  5.0000  3.0454
 97.5000 29.0000  5.0000  3.1867
 97.5000 28.5000  5.0000  3.1867
 97.5000 28.0000  5.0000  3.0454
 98.0000 32.5000  5.0000  3.1867
 98.0000 32.0000  5.0000  3.0454
 98.0000 31.5000  5.0000  3.0454
 98.0000 31.0000  5.0000  3.1867
 98.0000 30.5000  5.0000  3.1867
 98.0000 30.0000  5.0000  3.0454
 98.0000 29.5000  5.0000  3.0454
 98.0000 29.0000  5.0000  3.1867
 98.0000 28.5000  5.0000  3.1867
 98.0000 28.0000  5.0000  3.0454
 98.5000 32.5000  5.0000  3.0454
 98.5000 32.0000  5.0000  3.1867
 98.5000 31.5000  5.0000  3.1867
 98.5000 31.0000  5.0000  3.0454
 98.5000 30.5000  5.0000  3.0454
 98.5000 30.0000  5.0000  3.1867
 98.5000 29.5000  5.0000  3.1867
 98.5000 29.0000  5.0000  3.0454
 98.5000 28.5000  5.0000  3.0454
 98.5000 28.0000  5.0000  3.1867
 90.5000 32.5000  6.0000  3.1102
 90.5000 32.0000  6.0000  3.2525
 90.5000 31.5000  6.0000  3.2525
 90.5000 31.0000  6.0000  3.1102
 90.5000 30.5000  6.0000  3.1102
 90.5000 30.0000  6.0000  3.2525
 90.5000 29.5000  6.0000  3.2525
 90.5000 29.0000  6.0000  3.1102
 90.5000 28.5000  6.0000  3.1102
 90.5000 28.0000  6.0000  3.2525
 91.0000 32.5000  6.0000  3.1102
 91.0000 32.0000  6.0000  3.2525
 91.0000 31.5000  6.0000  3.2525
 91.0000 31.0000  6.0000  3.1102
 91.0000 30.5000  6.0000  3.1102
 91.0000 30.0000  6.0000  3.2525
 91.0000 29.5000  6.0000  3.2525
 91.0000 29.0000  6.0000  3.1102
 91.0000 28.5000  6.0000  3.1102
 91.0000 28.0000  6.0000  3.2525
 91.5000 32.5000  6.0000  3.2525
 91.5000 32.0000  6.0000  3.1102
 91.5000 31.5000  6.0000  3.1102
 91.5000 31.0000  6.0000  3.2525
 91.5000 30.5000  6.0000  3.2525
 91.5000 30.0000  6.0000  3.1102
 91.5000 29.5000  6.0000  3.1102
 91.5000 29.0000  6.0000  3.2525
 91.5000 28.5000  6.0000  3.2525
 91.5000 28.0000  6.0000  3.1102
 92.0000 32.5000  6.0000  3.2525
 92.0000 32.0000  6.0000  3.1102
 92.0000 31.5000  6.0000  3.1102
 92.0000 31.0000  6.0000  3.2525
 92.0000 30.5000  6.0000  3.2525
 92.0000 30.0000  6.0000  3.1102
 92.0000 29.5000  6.0000  3.1102
 92.0000 29.0000  6.0000  3.2525
 92.0000 28.5000  6.0000  3.2525
 92.0000 28.0000  6.0000  3.1102
 92.5000 32.5000  6.0000  3.1102
 92.5000 32.0000  6.0000  3.2525
 92.5000 31.5000  6.0000  3.2525
 92.5000 31.0000  6.0000  3.1102
 92.5000 30.5000  6.0000  3.1102
 92.5000 30.0000  6.0000  3.2525
 92.5000 29.5000  6.0000  3.2525
 92.5000 29.0000  6.0000  3.1102
 92.5000 28.5000  6.0000  3.1102
 92.5000 28.0000  6.0000  3.2525
 93.0000 32.5000  6.0000  3.1102
 93.0000 32.0000  6.0000  3.2525
 93.0000 31.5000  6.0000  3.2525
 93.0000 31.0000  6.0000  3.1102
 93.0000 30.5000  6.0000  3.1102
 93.0000 30.0000  6.0000  3.2525
 93.0000 29.5000  6.0000  3.2525
 93.0000 29.0000  6.0000  3.1102
 93.0000 28.5000  6.0000  3.1102
 93.0000 28.0000  6.0000  3.2525
 93.5000 32.5000  6.0000  3.2525
 93.5000 32.0000  6.0000  3.1102
 93.5000 31.5000  6.0000  3.1102
 93.5000 31.0000  6.0000  3.2525
 93.5000 30.5000  6.0000  3.2525
 93.5000 30.0000  6.0000  3.1102
 93.5000 29.5000  6.0000  3.1102
 93.5000 29.0000  6.0000  3.2525
 93.5000 28.5000  6.0000  3.2525
 93.5000 28.0000  6.0000  3.1102
 94.0000 32.5000  6.0000  3.2525
 94.0000 32.0000  6.0000  3.1102
 94.0000 31.5000  6.0000  3.1102
 94.0000 31.0000  6.0000  3.2525
 94.0000 30.5000  6.0000  3.2525
 94.0000 30.0000  6.0000  3.1102
 94.0000 29.5000  6.0000  3.1102
 94.0000 29.0000  6.0000  3.2525
 94.0000 28.5000  6.0000  3.2525
 94.0000 28.0000  6.0000  3.1102
 94.5000 32.5000  6.0000  3.1102
 94.5000 32.0000  6.0000  3.2525
 94.5000 31.5000  6.0000  3.2525
 94.5000 31.0000  6.0000  3.1102
 94.5000 30.5000  6.0000  3.1102
 94.5000 30.0000  6.0000  3.2525
 94.5000 29.5000  6.0000  3.2525
 94.5000 29.0000  6.0000  3.1102
 94.5000 28.5000  6.0000  3.1102
 94.5000 28.0000  6.0000  3.2525
 95.0000 32.5000  6.0000  3.1102
 95.0000 32.0000  6.0000  3.2525
 95.0000 31.5000  6.0000  3.2525
 95.0000 31.0000  6.0000  3.1102
 95.0000 30.5000  6.0000  3.1102
 95.0000 30.0000  6.0000  3.2525
 95.0000 29.5000  6.0000  3.2525
 95.0000 29.0000  6.0000  3.1102
 95.0000 28.5000  6.0000  3.1102
 95.0000 28.0000  6.0000  3.2525
 95.5000 32.5000  6.0000  3.2525
 95.5000 32.0000  6.0000  3.1102
 95.5000 31.5000  6.0000  3.1102
 95.5000 31.0000  6.0000  3.2525
 95.5000 30.5000  6.0000  3.2525
 95.5000 30.0000  6.0000  3.1102
 95.5000 29.5000  6.0000  3.1102
 95.5000 29.0000  6.0000  3.2525
 95.5000 28.5000  6.0000  3.2525
 95.5000 28.0000  6.0000  3.1102
 96.0000 32.5000  6.0000  3.2525
 96.0000 32.0000  6.0000  3.1102
 96.0000 31.5000  6.0000  3.1102
 96.0000 31.0000  6.0000  3.2525
 96.0000 30.5000  6.0000  3.2525
 96.0000 30.0000  6.0000  3.1102
 96.0000 29.5000  6.0000  3.1102
 96.0000 29.0000  6.0000  3.2525
 96.0000 28.5000  6.0000  3.2525
 96.0000 28.0000  6.0000  3.1102
 96.5000 32.5000  6.0000  3.1102
 96.5000 32.0000  6.0000  3.2525
 96.5000 31.5000  6.0000  3.2525
 96.5000 31.0000  6.0000  3.1102
 96.5000 30.5000  6.0000  3.1102
 96.5000 30.0000  6.0000  3.2525
 96.5000 29.5000  6.0000  3.2525
 96.5000 29.0000  6.0000  3.1102
 96.5000 28.5000  6.0000  3.1102
 96.5000 28.0000  6.0000  3.2525
 97.0000 32.5000  6.0000  3.1102
 97.0000 32.0000  6.0000  3.2525
 97.0000 31.5000  6.0000  3.2525
 97.0000 31.0000  6.0000  3.1102
 97.0000 30.5000  6.0000  3.1102
 97.0000 30.0000  6.0000  3.2525
 97.0000 29.5000  6.0000  3.2525
 97.0000 29.0000  6.0000  3.1102
 97.0000 28.5000  6.0000  3.1102
 97.0000 28.0000  6.0000  3.2525
 97.5000 32.5000  6.0000  3.2525
 97.5000 32.0000  6.0000  3.1102
 97.5000 31.5000  6.0000  3.1102
 97.5000 31.0000  6.0000  3.2525
 97.5000 30.5000  6.0000  3.2525
 97.5000 30.0000  6.0000  3.1102
 97.5000 29.5000  6.0000  3.1102
 97.5000 29.0000  6.0000  3.2525
 97.5000 28.5000  6.0000  3.2525
 97.5000 28.0000  6.0000  3.1102
 98.0000 32.5000  6.0000  3.2525
 98.0000 32.0000  6.0000  3.1102
 98.0000 31.5000  6.0000  3.1102
 98.0000 31.0000  6.0000  3.2525
 98.0000 30.5000  6.0000  3.2525
 98.0000 30.0000  6.0000  3.1102
 98.0000 29.5000  6.0000  3.1102
 98.0000 29.0000  6.0000  3.2525
 98.0000 28.5000  6.0000  3.2525
 98.0000 28.0000  6.0000  3.1102
 98.5000 32.5000  6.0000  3.1102
 98.5000 32.0000  6.0000  3.2525
 98.5000 31.5000  6.0000  3.2525
 98.5000 31.0000  6.0000  3.1102
 98.5000 30.5000  6.0000  3.1102
 98.5000 30.0000  6.0000  3.2525
 98.5000 29.5000  6.0000  3.2525
 98.5000 29.0000  6.0000  3.1102
 98.5000 28.5000  6.0000  3.1102
 98.5000 28.0000  6.0000  3.2525
 90.5000 32.5000  7.0000  3.1585
 90.5000 32.0000  7.0000  3.3010
 90.5000 31.5000  7.0000  3.3010
 90.5000 31.0000  7.0000  3.1585
 90.5000 30.5000  7.0000  3.1585
 90.5000 30.0000  7.0000  3.3010
 90.5000 29.5000  7.0000  3.3010
 90.5000 29.0000  7.0000  3.1585
 90.5000 28.5000  7.0000  3.1585
 90.5000 28.0000  7.0000  3.3010
 91.0000 32.5000  7.0000  3.1585
 91.0000 32.0000  7.0000  3.3010
 91.0000 31.5000  7.0000  3.3010
 91.0000 31.0000  7.0000  3.1585
 91.0000 30.5000  7.0000  3.1585
 91.0000 30.0000  7.0000  3.3010
 91.0000 29.5000  7.0000  3.3010
 91.0000 29.0000  7.0000  3.1585
 91.0000 28.5000  7.0000  3.1585
 91.0000 28.0000  7.0000  3.3010
 91.5000 32.5000  7.0000  3.3010
 91.5000 32.0000  7.0000  3.1585
 91.5000 31.5000  7.0000  3.1585
 91.5000 31.0000  7.0000  3.3010
 91.5000 30.5000  7.0000  3.3010
 91.5000 30.0000  7.0000  3.1585
 91.5000 29.5000  7.0000  3.1585
 91.5000 29.0000  7.0000  3.3010
 91.5000 28.5000  7.0000  3.3010
 91.5000 28.0000  7.0000  3.1585
 92.0000 32.5000  7.0000  3.3010
 92.0000 32.0000  7.0000  3.1585
 92.0000 31.5000  7.0000  3.1585
 92.0000 31.0000  7.0000  3.3010
 92.0000 30.5000  7.0000  3.3010
 92.0000 30.0000  7.0000  3.1585
 92.0000 29.5000  7.0000  3.1585
 92.0000 29.0000  7.0000  3.3010
 92.0000 28.5000  7.0000  3.3010
 92.0000 28.0000  7.0000  3.1585
 92.5000 32.5000  7.0000  3.1585
 92.5000 32.0000  7.0000  3.3010
 92.5000 31.5000  7.0000  3.3010
 92.5000 31.0000  7.0000  3.1585
 92.5000 30.5000  7.0000  3.1585
 92.5000 30.0000  7.0000  3.3010
 92.5000 29.5000  7.0000  3.3010
 92.5000 29.0000  7.0000  3.1585
 92.5000 28.5000  7.0000  3.1585
 92.5000 28.0000  7.0000  3.3010
 93.0000 32.5000  7.0000  3.1585
 93.0000 32.0000  7.0000  3.3010
 93.0000 31.5000  7.0000  3.3010
 93.0000 31.0000  7.0000  3.1585
 93.0000 30.5000  7.0000  3.1585
 93.0000 30.0000  7.0000  3.3010
 93.0000 29.5000  7.0000  3.3010
 93.0000 29.0000  7.0000  3.1585
 93.0000 28.5000  7.0000  3.1585
 93.0000 28.0000  7.0000  3.3010
 93.5000 32.5000  7.0000  3.3010
 93.5000 32.0000  7.0000  3.1585
 93.5000 31.5000  7.0000  3.1585
 93.5000 31.0000  7.0000  3.3010
 93.5000 30.5000  7.0000  3.3010
 93.5000 30.0000  7.0000  3.1585
 93.5000 29.5000  7.0000  3.1585
 93.5000 29.0000  7.0000  3.3010
 93.5000 28.5000  7.0000  3.3010
 93.5000 28.0000  7.0000  3.1585
 94.0000 32.5000  7.0000  3.3010
 94.0000 32.0000  7.0000  3.1585
 94.0000 31.5000  7.0000  3.1585
 94.0000 31.0000  7.0000  3.3010
 94.0000 30.5000  7.0000  3.3010
 94.0000 30.0000  7.0000  3.1585
 94.0000 29.5000  7.0000  3.1585
 94.0000 29.0000  7.0000  3.3010
 94.0000 28.5000  7.0000  3.3010
 94.0000 28.0000  7.0000  3.1585
 94.5000 32.5000  7.0000  3.1585
 94.5000 32.0000  7.0000  3.3010
 94.5000 31.5000  7.0000  3.3010
 94.5000 31.0000  7.0000  3.1585
 94.5000 30.5000  7.0000  3.1585
 94.5000 30.0000  7.0000  3.3010
 94.5000 29.5000  7.0000  3.3010
 94.5000 29.0000  7.0000  3.1585
 94.5000 28.5000  7.0000  3.1585
 94.5000 28.0000  7.0000  3.3010
 95.0000 32.5000  7.0000  3.1585
 95.0000 32.0000  7.0000  3.3010
 95.0000 31.5000  7.0000  3.3010
 95.0000 31.0000  7.0000  3.1585
 95.0000 30.5000  7.0000  3.1585
 95.0000 30.0000  7.0000  3.3010
 95.0000 29.5000  7.0000  3.3010
 95.0000 29.0000  7.0000  3.1585
 95.0000 28.5000  7.0000  3.1585
 95.0000 28.0000  7.0000  3.3010
 95.5000 32.5000  7.0000  3.3010
 95.5000 32.0000  7.0000  3.1585
 95.5000 31.5000  7.0000  3.1585
 95.5000 31.0000  7.0000  3.3010
 95.5000 30.5000  7.0000  3.3010
 95.5000 30.0000  7.0000  3.1585
 95.5000 29.5000  7.0000  3.1585
 95.5000 29.0000  7.0000  3.3010
 95.5000 28.5000  7.0000  3.3010
 95.5000 28.0000  7.0000  3.1585
 96.0000 32.5000  7.0000  3.3010
 96.0000 32.0000  7.0000  3.1585
 96.0000 31.5000  7.0000  3.1585
 96.0000 31.0000  7.0000  3.3010
 96.0000 30.5000  7.0000  3.3010
 96.0000 30.0000  7.0000  3.1585
 96.0000 29.5000  7.0000  3.1585
 96.0000 29.0000  7.0000  3.3010
 96.0000 28.5000  7.0000  3.3010
 96.0000 28.0000  7.0000  3.1585
 96.5000 32.5000  7.0000  3.1585
 96.5000 32.0000  7.0000  3.3010
 96.5000 31.5000  7.0000  3.3010
 96.5000 31.0000  7.0000  3.1585
 96.5000 30.5000  7.0000  3.1585
 96.5000 30.0000  7.0000  3.3010
 96.5000 29.5000  7.0000  3.3010
 96.5000 29.0000  7.0000  3.1585
 96.5000 28.5000  7.0000  3.1585
 96.5000 28.0000  7.0000  3.3010
 97.0000 32.5000  7.0000  3.1585
 97.0000 32.0000  7.0000  3.3010
 97.0000 31.5000  7.0000  3.3010
 97.0000 31.0000  7.0000  3.1585
 97.0000 30.5000  7.0000  3.1585
 97.0000 30.0000  7.0000  3.3010
 97.0000 29.5000  7.0000  3.3010
 97.0000 29.0000  7.0000  3.1585
 97.0000 28.5000  7.0000  3.1585
 97.0000 28.0000  7.0000  3.3010
 97.5000 32.5000  7.0000  3.3010
 97.5000 32.0000  7.0000  3.1585
 97.5000 31.5000  7.0000  3.1585
 97.5000 31.0000  7.0000  3.3010
 97.5000 30.5000  7.0000  3.3010
 97.5000 30.0000  7.0000  3.1585
 97.5000 29.5000  7.0000  3.1585
 97.5000 29.0000  7.0000  3.3010
 97.5000 28.5000  7.0000  3.3010
 97.5000 28.0000  7.0000  3.1585
 98.0000 32.5000  7.0000  3.3010
 98.0000 32.0000  7.0000  3.1585
 98.0000 31.5000  7.0000  3.1585
 98.0000 31.0000  7.0000  3.3010
 98.0000 30.5000  7.0000  3.3010
 98.0000 30.0000  7.0000  3.1585
 98.0000 29.5000  7.0000  3.1585
 98.0000 29.0000  7.0000  3.3010
 98.0000 28.5000  7.0000  3.3010
 98.0000 28.0000  7.0000  3.1585
 98.5000 32.5000  7.0000  3.1585
 98.5000 32.0000  7.0000  3.3010
 98.5000 31.5000  7.0000  3.3010
 98.5000 31.0000  7.0000  3.1585
 98.5000 30.5000  7.0000  3.1585
 98.5000 30.0000  7.0000  3.3010
 98.5000 29.5000  7.0000  3.3010
 98.5000 29.0000  7.0000  3.1585
 98.5000 28.5000  7.0000  3.1585
 98.5000 28.0000  7.0000  3.3010
 90.5000 32.5000  8.0000  3.1950
 90.5000 32.0000  8.0000  3.3375
 90.5000 31.5000  8.0000  3.3375
 90.5000 31.0000  8.0000  3.1950
 90.5000 30.5000  8.0000  3.1950
 90.5000 30.0000  8.0000  3.3375
 90.5000 29.5000  8.0000  3.3375
 90.5000 29.0000  8.0000  3.1950
 90.5000 28.5000  8.0000  3.1950
 90.5000 28.0000  8.0000  3.3375
 91.0000 32.5000  8.0000  3.1950
 91.0000 32.0000  8.0000  3.3375
 91.0000 31.5000  8.0000  3.3375
 91.0000 31.0000  8.0000  3.1950
 91.0000 30.5000  8.0000  3.1950
 91.0000 30.0000  8.0000  3.3375
 91.0000 29.5000  8.0000  3.3375
 91.0000 29.0000  8.0000  3.1950
 91.0000 28.5000  8.0000  3.1950
 91.0000 28.0000  8.0000  3.3375
 91.5000 32.5000  8.0000  3.3375
 91.5000 32.0000  8.0000  3.1950
 91.5000 31.5000  8.0000  3.1950
 91.5000 31.0000  8.0000  3.3375
 91.5000 30.5000  8.0000  3.3375
 91.5000 30.0000  8.0000  3.1950
 91.5000 29.5000  8.0000  3.1950
 91.5000 29.0000  8.0000  3.3375
 91.5000 28.5000  8.0000  3.3375
 91.5000 28.0000  8.0000  3.1950
 92.0000 32.5000  8.0000  3.3375
 92.0000 32.0000  8.0000  3.1950
 92.0000 31.5000  8.0000  3.1950
 92.0000 31.0000  8.0000  3.3375
 92.0000 30.5000  8.0000  3.3375
 92.0000 30.0000  8.0000  3.1950
 92.0000 29.5000  8.0000  3.1950
 92.0000 29.0000  8.0000  3.3375
 92.0000 28.5000  8.0000  3.3375
 92.0000 28.0000  8.0000  3.1950
 92.5000 32.5000  8.0000  3.1950
 92.5000 32.0000  8.0000  3.3375
 92.5000 31.5000  8.0000  3.3375
 92.5000 31.0000  8.0000  3.1950
 92.5000 30.5000  8.0000  3.1950
 92.5000 30.0000  8.0000  3.3375
 92.5000 29.5000  8.0000  3.3375
 92.5000 29.0000  8.0000  3.1950
 92.5000 28.5000  8.0000  3.1950
 92.5000 28.0000  8.0000  3.3375
 93.0000 32.5000  8.0000  3.1950
 93.0000 32.0000  8.0000  3.3375
 93.0000 31.5000  8.0000  3.3375
 93.0000 31.0000  8.0000  3.1950
 93.0000 30.5000  8.0000  3.1950
 93.0000 30.0000  8.0000  3.3375
 93.0000 29.5000  8.0000  3.3375
 93.0000 29.0000  8.0000  3.1950
 93.0000 28.5000  8.0000  3.1950
 93.0000 28.0000  8.0000  3.3375
 93.5000 32.5000  8.0000  3.3375
 93.5000 32.0000  8.0000  3.1950
 93.5000 31.5000  8.0000  3.1950
 93.5000 31.0000  8.0000  3.3375
 93.5000 30.5000  8.0000  3.3375
 93.5000 30.0000  8.0000  3.1950
 93.5000 29.5000  8.0000  3.1950
 93.5000 29.0000  8.0000  3.3375
 93.5000 28.5000  8.0000  3.3375
 93.5000 28.0000  8.0000  3.1950
 94.0000 32.5000  8.0000  3.3375
 94.0000 32.0000  8.0000  3.1950
 94.0000 31.5000  8.0000  3.1950
 94.0000 31.0000  8.0000  3.3375
 94.0000 30.5000  8.0000  3.3375
 94.0000 30.0000  8.0000  3.1950
 94.0000 29.5000  8.0000  3.1950
 94.0000 29.0000  8.0000  3.3375
 94.0000 28.5000  8.0000  3.3375
 94.0000 28.0000  8.0000  3.1950
 94.5000 32.5000  8.0000  3.1950
 94.5000 32.0000  8.0000  3.3375
 94.5000 31.5000  8.0000  3.3375
 94.5000 31.0000  8.0000  3.1950
 94.5000 30.5000  8.0000  3.1950
 94.5000 30.0000  8.0000  3.3375
 94.5000 29.5000  8.0000  3.3375
 94.5000 29.0000  8.0000  3.1950
 94.5000 28.5000  8.0000  3.1950
 94.5000 28.0000  8.0000  3.3375
 95.0000 32.5000  8.0000  3.1950
 95.0000 32.0000  8.0000  3.3375
 95.0000 31.5000  8.0000  3.3375
 95.0000 31.0000  8.0000  3.1950
 95.0000 30.5000  8.0000  3.1950
 95.0000 30.0000  8.0000  3.3375
 95.0000 29.5000  8.0000  3.3375
 95.0000 29.0000  8.0000  3.1950
 95.0000 28.5000  8.0000  3.1950
 95.0000 28.0000  8.0000  3.3375
 95.5000 32.5000  8.0000  3.3375
 95.5000 32.0000  8.0000  3.1950
 95.5000 31.5000  8.0000  3.1950
 95.5000 31.0000  8.0000  3.3375
 95.5000 30.5000  8.0000  3.3375
 95.5000 30.0000  8.0000  3.1950
 95.5000 29.5000  8.0000  3.1950
 95.5000 29.0000  8.0000  3.3375
 95.5000 28.5000  8.0000  3.3375
 95.5000 28.0000  8.0000  3.1950
 96.0000 32.5000  8.0000  3.3375
 96.0000 32.0000  8.0000  3.1950
 96.0000 31.5000  8.0000  3.1950
 96.0000 31.0000  8.0000  3.3375
 96.0000 30.5000  8.0000  3.3375
 96.0000 30.0000  8.0000  3.1950
 96.0000 29.5000  8.0000  3.1950
 96.0000 29.0000  8.0000  3.3375
 96.0000 28.5000  8.0000  3.3375
 96.0000 28.0000  8.0000  3.1950
 96.5000 32.5000  8.0000  3.1950
 96.5000 32.0000  8.0000  3.3375
 96.5000 31.5000  8.0000  3.3375
 96.5000 31.0000  8.0000  3.1950
 96.5000 30.5000  8.0000  3.1950
 96.5000 30.0000  8.0000  3.3375
 96.5000 29.5000  8.0000  3.3375
 96.5000 29.0000  8.0000  3.1950
 96.5000 28.5000  8.0000  3.1950
 96.5000 28.0000  8.0000  3.3375
 97.0000 32.5000  8.0000  3.1950
 97.0000 32.0000  8.0000  3.3375
 97.0000 31.5000  8.0000  3.3375
 97.0000 31.0000  8.0000  3.1950
 97.0000 30.5000  8.0000  3.1950
 97.0000 30.0000  8.0000  3.3375
 97.0000 29.5000  8.0000  3.3375
 97.0000 29.0000  8.0000  3.1950
 97.0000 28.5000  8.0000  3.1950
 97.0000 28.0000  8.0000  3.3375
 97.5000 32.5000  8.0000  3.3375
 97.5000 32.0000  8.0000  3.1950
 97.5000 31.5000  8.0000  3.1950
 97.5000 31.0000  8.0000  3.3375
 97.5000 30.5000  8.0000  3.3375
 97.5000 30.0000  8.0000  3.1950
 97.5000 29.5000  8.0000  3.1950
 97.5000 29.0000  8.0000  3.3375
 97.5000 28.5000  8.0000  3.3375
 97.5000 28.0000  8.0000  3.1950
 98.0000 32.5000  8.0000  3.3375
 98.0000 32.0000  8.0000  3.1950
 98.0000 31.5000  8.0000  3.1950
 98.0000 31.0000  8.0000  3.3375
 98.0000 30.5000  8.0000  3.3375
 98.0000 30.0000  8.0000  3.1950
