 98.5000 30.0000  5.0000  2.7549
 98.5000 29.5000  5.0000  2.7549
 98.5000 29.0000  5.0000  3.0100
 98.5000 28.5000  5.0000  3.0100
 98.5000 28.0000  5.0000  2.7549
 90.5000 32.5000  6.0000  3.0531
 90.5000 32.0000  6.0000  2.7994
 90.5000 31.5000  6.0000  2.7994
 90.5000 31.0000  6.0000  3.0531
 90.5000 30.5000  6.0000  3.0531
 90.5000 30.0000  6.0000  2.7994
 90.5000 29.5000  6.0000  2.7994
 90.5000 29.0000  6.0000  3.0531
 90.5000 28.5000  6.0000  3.0531
 90.5000 28.0000  6.0000  2.7994
 91.0000 32.5000  6.0000  3.0531
 91.0000 32.0000  6.0000  2.7994
 91.0000 31.5000  6.0000  2.7994
 91.0000 31.0000  6.0000  3.0531
 91.0000 30.5000  6.0000  3.0531
 91.0000 30.0000  6.0000  2.7994
 91.0000 29.5000  6.0000  2.7994
 91.0000 29.0000  6.0000  3.0531
 91.0000 28.5000  6.0000  3.0531
 91.0000 28.0000  6.0000  2.7994
 91.5000 32.5000  6.0000  2.7994
 91.5000 32.0000  6.0000  3.0531
 91.5000 31.5000  6.0000  3.0531
 91.5000 31.0000  6.0000  2.7994
 91.5000 30.5000  6.0000  2.7994
 91.5000 30.0000  6.0000  3.0531
 91.5000 29.5000  6.0000  3.0531
 91.5000 29.0000  6.0000  2.7994
 91.5000 28.5000  6.0000  2.7994
 91.5000 28.0000  6.0000  3.0531
 92.0000 32.5000  6.0000  2.7994
 92.0000 32.0000  6.0000  3.0531
 92.0000 31.5000  6.0000  3.0531
 92.0000 31.0000  6.0000  2.7994
 92.0000 30.5000  6.0000  2.7994
 92.0000 30.0000  6.0000  3.0531
 92.0000 29.5000  6.0000  3.0531
 92.0000 29.0000  6.0000  2.7994
 92.0000 28.5000  6.0000  2.7994
 92.0000 28.0000  6.0000  3.0531
 92.5000 32.5000  6.0000  3.0531
 92.5000 32.0000  6.0000  2.7994
 92.5000 31.5000  6.0000  2.7994
 92.5000 31.0000  6.0000  3.0531
 92.5000 30.5000  6.0000  3.0531
 92.5000 30.0000  6.0000  2.7994
 92.5000 29.5000  6.0000  2.7994
 92.5000 29.0000  6.0000  3.0531
 92.5000 28.5000  6.0000  3.0531
 92.5000 28.0000  6.0000  2.7994
 93.0000 32.5000  6.0000  3.0531
 93.0000 32.0000  6.0000  2.7994
 93.0000 31.5000  6.0000  2.7994
 93.0000 31.0000  6.0000  3.0531
 93.0000 30.5000  6.0000  3.0531
 93.0000 30.0000  6.0000  2.7994
 93.0000 29.5000  6.0000  2.7994
 93.0000 29.0000  6.0000  3.0531
 93.0000 28.5000  6.0000  3.0531
 93.0000 28.0000  6.0000  2.7994
 93.5000 32.5000  6.0000  2.7994
 93.5000 32.0000  6.0000  3.0531
 93.5000 31.5000  6.0000  3.0531
 93.5000 31.0000  6.0000  2.7994
 93.5000 30.5000  6.0000  2.7994
 93.5000 30.0000  6.0000  3.0531
 93.5000 29.5000  6.0000  3.0531
 93.5000 29.0000  6.0000  2.7994
 93.5000 28.5000  6.0000  2.7994
 93.5000 28.0000  6.0000  3.0531
 94.0000 32.5000  6.0000  2.7994
 94.0000 32.0000  6.0000  3.0531
 94.0000 31.5000  6.0000  3.0531
 94.0000 31.0000  6.0000  2.7994
 94.0000 30.5000  6.0000  2.7994
 94.0000 30.0000  6.0000  3.0531
 94.0000 29.5000  6.0000  3.0531
 94.0000 29.0000  6.0000  2.7994
 94.0000 28.5000  6.0000  2.7994
 94.0000 28.0000  6.0000  3.0531
 94.5000 32.5000  6.0000  3.0531
 94.5000 32.0000  6.0000  2.7994
 94.5000 31.5000  6.0000  2.7994
 94.5000 31.0000  6.0000  3.0531
 94.5000 30.5000  6.0000  3.0531
 94.5000 30.0000  6.0000  2.7994
 94.5000 29.5000  6.0000  2.7994
 94.5000 29.0000  6.0000  3.0531
 94.5000 28.5000  6.0000  3.0531
 94.5000 28.0000  6.0000  2.7994
 95.0000 32.5000  6.0000  3.0531
 95.0000 32.0000  6.0000  2.7994
 95.0000 31.5000  6.0000  2.7994
 95.0000 31.0000  6.0000  3.0531
 95.0000 30.5000  6.0000  3.0531
 95.0000 30.0000  6.0000  2.7994
 95.0000 29.5000  6.0000  2.7994
 95.0000 29.0000  6.0000  3.0531
 95.0000 28.5000  6.0000  3.0531
 95.0000 28.0000  6.0000  2.7994
 95.5000 32.5000  6.0000  2.7994
 95.5000 32.0000  6.0000  3.0531
 95.5000 31.5000  6.0000  3.0531
 95.5000 31.0000  6.0000  2.7994
 95.5000 30.5000  6.0000  2.7994
 95.5000 30.0000  6.0000  3.0531
 95.5000 29.5000  6.0000  3.0531
 95.5000 29.0000  6.0000  2.7994
 95.5000 28.5000  6.0000  2.7994
 95.5000 28.0000  6.0000  3.0531
 96.0000 32.5000  6.0000  2.7994
 96.0000 32.0000  6.0000  3.0531
 96.0000 31.5000  6.0000  3.0531
 96.0000 31.0000  6.0000  2.7994
 96.0000 30.5000  6.0000  2.7994
 96.0000 30.0000  6.0000  3.0531
 96.0000 29.5000  6.0000  3.0531
 96.0000 29.0000  6.0000  2.7994
 96.0000 28.5000  6.0000  2.7994
 96.0000 28.0000  6.0000  3.0531
 96.5000 32.5000  6.0000  3.0531
 96.5000 32.0000  6.0000  2.7994
 96.5000 31.5000  6.0000  2.7994
 96.5000 31.0000  6.0000  3.0531
 96.5000 30.5000  6.0000  3.0531
 96.5000 30.0000  6.0000  2.7994
 96.5000 29.5000  6.0000  2.7994
 96.5000 29.0000  6.0000  3.0531
 96.5000 28.5000  6.0000  3.0531
 96.5000 28.0000  6.0000  2.7994
 97.0000 32.5000  6.0000  3.0531
 97.0000 32.0000  6.0000  2.7994
 97.0000 31.5000  6.0000  2.7994
 97.0000 31.0000  6.0000  3.0531
 97.0000 30.5000  6.0000  3.0531
 97.0000 30.0000  6.0000  2.7994
 97.0000 29.5000  6.0000  2.7994
 97.0000 29.0000  6.0000  3.0531
 97.0000 28.5000  6.0000  3.0531
 97.0000 28.0000  6.0000  2.7994
 97.5000 32.5000  6.0000  2.7994
 97.5000 32.0000  6.0000  3.0531
 97.5000 31.5000  6.0000  3.0531
 97.5000 31.0000  6.0000  2.7994
 97.5000 30.5000  6.0000  2.7994
 97.5000 30.0000  6.0000  3.0531
 97.5000 29.5000  6.0000  3.0531
 97.5000 29.0000  6.0000  2.7994
 97.5000 28.5000  6.0000  2.7994
 97.5000 28.0000  6.0000  3.0531
 98.0000 32.5000  6.0000  2.7994
 98.0000 32.0000  6.0000  3.0531
 98.0000 31.5000  6.0000  3.0531
 98.0000 31.0000  6.0000  2.7994
 98.0000 30.5000  6.0000  2.7994
 98.0000 30.0000  6.0000  3.0531
 98.0000 29.5000  6.0000  3.0531
 98.0000 29.0000  6.0000  2.7994
 98.0000 28.5000  6.0000  2.7994
 98.0000 28.0000  6.0000  3.0531
 98.5000 32.5000  6.0000  3.0531
 98.5000 32.0000  6.0000  2.7994
 98.5000 31.5000  6.0000  2.7994
 98.5000 31.0000  6.0000  3.0531
 98.5000 30.5000  6.0000  3.0531
 98.5000 30.0000  6.0000  2.7994
 98.5000 29.5000  6.0000  2.7994
 98.5000 29.0000  6.0000  3.0531
 98.5000 28.5000  6.0000  3.0531
 98.5000 28.0000  6.0000  2.7994
 90.5000 32.5000  7.0000  3.0812
 90.5000 32.0000  7.0000  2.8287
 90.5000 31.5000  7.0000  2.8287
 90.5000 31.0000  7.0000  3.0812
 90.5000 30.5000  7.0000  3.0812
 90.5000 30.0000  7.0000  2.8287
 90.5000 29.5000  7.0000  2.8287
 90.5000 29.0000  7.0000  3.0812
 90.5000 28.5000  7.0000  3.0812
 90.5000 28.0000  7.0000  2.8287
 91.0000 32.5000  7.0000  3.0812
 91.0000 32.0000  7.0000  2.8287
 91.0000 31.5000  7.0000  2.8287
 91.0000 31.0000  7.0000  3.0812
 91.0000 30.5000  7.0000  3.0812
 91.0000 30.0000  7.0000  2.8287
 91.0000 29.5000  7.0000  2.8287
 91.0000 29.0000  7.0000  3.0812
 91.0000 28.5000  7.0000  3.0812
 91.0000 28.0000  7.0000  2.8287
 91.5000 32.5000  7.0000  2.8287
 91.5000 32.0000  7.0000  3.0812
 91.5000 31.5000  7.0000  3.0812
 91.5000 31.0000  7.0000  2.8287
 91.5000 30.5000  7.0000  2.8287
 91.5000 30.0000  7.0000  3.0812
 91.5000 29.5000  7.0000  3.0812
 91.5000 29.0000  7.0000  2.8287
 91.5000 28.5000  7.0000  2.8287
 91.5000 28.0000  7.0000  3.0812
 92.0000 32.5000  7.0000  2.8287
 92.0000 32.0000  7.0000  3.0812
 92.0000 31.5000  7.0000  3.0812
 92.0000 31.0000  7.0000  2.8287
 92.0000 30.5000  7.0000  2.8287
 92.0000 30.0000  7.0000  3.0812
 92.0000 29.5000  7.0000  3.0812
 92.0000 29.0000  7.0000  2.8287
 92.0000 28.5000  7.0000  2.8287
 92.0000 28.0000  7.0000  3.0812
 92.5000 32.5000  7.0000  3.0812
 92.5000 32.0000  7.0000  2.8287
 92.5000 31.5000  7.0000  2.8287
 92.5000 31.0000  7.0000  3.0812
 92.5000 30.5000  7.0000  3.0812
 92.5000 30.0000  7.0000  2.8287
 92.5000 29.5000  7.0000  2.8287
 92.5000 29.0000  7.0000  3.0812
 92.5000 28.5000  7.0000  3.0812
 92.5000 28.0000  7.0000  2.8287
 93.0000 32.5000  7.0000  3.0812
 93.0000 32.0000  7.0000  2.8287
 93.0000 31.5000  7.0000  2.8287
 93.0000 31.0000  7.0000  3.0812
 93.0000 30.5000  7.0000  3.0812
 93.0000 30.0000  7.0000  2.8287
 93.0000 29.5000  7.0000  2.8287
 93.0000 29.0000  7.0000  3.0812
 93.0000 28.5000  7.0000  3.0812
 93.0000 28.0000  7.0000  2.8287
 93.5000 32.5000  7.0000  2.8287
 93.5000 32.0000  7.0000  3.0812
 93.5000 31.5000  7.0000  3.0812
 93.5000 31.0000  7.0000  2.8287
 93.5000 30.5000  7.0000  2.8287
 93.5000 30.0000  7.0000  3.0812
 93.5000 29.5000  7.0000  3.0812
 93.5000 29.0000  7.0000  2.8287
 93.5000 28.5000  7.0000  2.8287
 93.5000 28.0000  7.0000  3.0812
 94.0000 32.5000  7.0000  2.8287
 94.0000 32.0000  7.0000  3.0812
 94.0000 31.5000  7.0000  3.0812
 94.0000 31.0000  7.0000  2.8287
 94.0000 30.5000  7.0000  2.8287
 94.0000 30.0000  7.0000  3.0812
 94.0000 29.5000  7.0000  3.0812
 94.0000 29.0000  7.0000  2.8287
 94.0000 28.5000  7.0000  2.8287
 94.0000 28.0000  7.0000  3.0812
 94.5000 32.5000  7.0000  3.0812
 94.5000 32.0000  7.0000  2.8287
 94.5000 31.5000  7.0000  2.8287
 94.5000 31.0000  7.0000  3.0812
 94.5000 30.5000  7.0000  3.0812
 94.5000 30.0000  7.0000  2.8287
 94.5000 29.5000  7.0000  2.8287
 94.5000 29.0000  7.0000  3.0812
 94.5000 28.5000  7.0000  3.0812
 94.5000 28.0000  7.0000  2.8287
 95.0000 32.5000  7.0000  3.0812
 95.0000 32.0000  7.0000  2.8287
 95.0000 31.5000  7.0000  2.8287
 95.0000 31.0000  7.0000  3.0812
 95.0000 30.5000  7.0000  3.0812
 95.0000 30.0000  7.0000  2.8287
 95.0000 29.5000  7.0000  2.8287
 95.0000 29.0000  7.0000  3.0812
 95.0000 28.5000  7.0000  3.0812
 95.0000 28.0000  7.0000  2.8287
 95.5000 32.5000  7.0000  2.8287
 95.5000 32.0000  7.0000  3.0812
 95.5000 31.5000  7.0000  3.0812
 95.5000 31.0000  7.0000  2.8287
 95.5000 30.5000  7.0000  2.8287
 95.5000 30.0000  7.0000  3.0812
 95.5000 29.5000  7.0000  3.0812
 95.5000 29.0000  7.0000  2.8287
 95.5000 28.5000  7.0000  2.8287
 95.5000 28.0000  7.0000  3.0812
 96.0000 32.5000  7.0000  2.8287
 96.0000 32.0000  7.0000  3.0812
 96.0000 31.5000  7.0000  3.0812
 96.0000 31.0000  7.0000  2.8287
 96.0000 30.5000  7.0000  2.8287
 96.0000 30.0000  7.0000  3.0812
 96.0000 29.5000  7.0000  3.0812
 96.0000 29.0000  7.0000  2.8287
 96.0000 28.5000  7.0000  2.8287
 96.0000 28.0000  7.0000  3.0812
 96.5000 32.5000  7.0000  3.0812
 96.5000 32.0000  7.0000  2.8287
 96.5000 31.5000  7.0000  2.8287
 96.5000 31.0000  7.0000  3.0812
 96.5000 30.5000  7.0000  3.0812
 96.5000 30.0000  7.0000  2.8287
 96.5000 29.5000  7.0000  2.8287
 96.5000 29.0000  7.0000  3.0812
 96.5000 28.5000  7.0000  3.0812
 96.5000 28.0000  7.0000  2.8287
 97.0000 32.5000  7.0000  3.0812
 97.0000 32.0000  7.0000  2.8287
 97.0000 31.5000  7.0000  2.8287
 97.0000 31.0000  7.0000  3.0812
 97.0000 30.5000  7.0000  3.0812
 97.0000 30.0000  7.0000  2.8287
 97.0000 29.5000  7.0000  2.8287
 97.0000 29.0000  7.0000  3.0812
 97.0000 28.5000  7.0000  3.0812
 97.0000 28.0000  7.0000  2.8287
 97.5000 32.5000  7.0000  2.8287
 97.5000 32.0000  7.0000  3.0812
 97.5000 31.5000  7.0000  3.0812
 97.5000 31.0000  7.0000  2.8287
 97.5000 30.5000  7.0000  2.8287
 97.5000 30.0000  7.0000  3.0812
 97.5000 29.5000  7.0000  3.0812
 97.5000 29.0000  7.0000  2.8287
 97.5000 28.5000  7.0000  2.8287
 97.5000 28.0000  7.0000  3.0812
 98.0000 32.5000  7.0000  2.8287
 98.0000 32.0000  7.0000  3.0812
 98.0000 31.5000  7.0000  3.0812
 98.0000 31.0000  7.0000  2.8287
 98.0000 30.5000  7.0000  2.8287
 98.0000 30.0000  7.0000  3.0812
 98.0000 29.5000  7.0000  3.0812
 98.0000 29.0000  7.0000  2.8287
 98.0000 28.5000  7.0000  2.8287
 98.0000 28.0000  7.0000  3.0812
 98.5000 32.5000  7.0000  3.0812
 98.5000 32.0000  7.0000  2.8287
 98.5000 31.5000  7.0000  2.8287
 98.5000 31.0000  7.0000  3.0812
 98.5000 30.5000  7.0000  3.0812
 98.5000 30.0000  7.0000  2.8287
 98.5000 29.5000  7.0000  2.8287
 98.5000 29.0000  7.0000  3.0812
 98.5000 28.5000  7.0000  3.0812
 98.5000 28.0000  7.0000  2.8287
 90.5000 32.5000  8.0000  3.1010
 90.5000 32.0000  8.0000  2.8491
 90.5000 31.5000  8.0000  2.8491
 90.5000 31.0000  8.0000  3.1010
 90.5000 30.5000  8.0000  3.1010
 90.5000 30.0000  8.0000  2.8491
 90.5000 29.5000  8.0000  2.8491
 90.5000 29.0000  8.0000  3.1010
 90.5000 28.5000  8.0000  3.1010
 90.5000 28.0000  8.0000  2.8491
 91.0000 32.5000  8.0000  3.1010
 91.0000 32.0000  8.0000  2.8491
 91.0000 31.5000  8.0000  2.8491
 91.0000 31.0000  8.0000  3.1010
 91.0000 30.5000  8.0000  3.1010
 91.0000 30.0000  8.0000  2.8491
 91.0000 29.5000  8.0000  2.8491
 91.0000 29.0000  8.0000  3.1010
 91.0000 28.5000  8.0000  3.1010
 91.0000 28.0000  8.0000  2.8491
 91.5000 32.5000  8.0000  2.8491
 91.5000 32.0000  8.0000  3.1010
 91.5000 31.5000  8.0000  3.1010
 91.5000 31.0000  8.0000  2.8491
 91.5000 30.5000  8.0000  2.8491
 91.5000 30.0000  8.0000  3.1010
 91.5000 29.5000  8.0000  3.1010
 91.5000 29.0000  8.0000  2.8491
 91.5000 28.5000  8.0000  2.8491
 91.5000 28.0000  8.0000  3.1010
 92.0000 32.5000  8.0000  2.8491
 92.0000 32.0000  8.0000  3.1010
 92.0000 31.5000  8.0000  3.1010
 92.0000 31.0000  8.0000  2.8491
 92.0000 30.5000  8.0000  2.8491
 92.0000 30.0000  8.0000  3.1010
 92.0000 29.5000  8.0000  3.1010
 92.0000 29.0000  8.0000  2.8491
 92.0000 28.5000  8.0000  2.8491
 92.0000 28.0000  8.0000  3.1010
 92.5000 32.5000  8.0000  3.1010
 92.5000 32.0000  8.0000  2.8491
 92.5000 31.5000  8.0000  2.8491
 92.5000 31.0000  8.0000  3.1010
 92.5000 30.5000  8.0000  3.1010
 92.5000 30.0000  8.0000  2.8491
 92.5000 29.5000  8.0000  2.8491
 92.5000 29.0000  8.0000  3.1010
 92.5000 28.5000  8.0000  3.1010
 92.5000 28.0000  8.0000  2.8491
 93.0000 32.5000  8.0000  3.1010
 93.0000 32.0000  8.0000  2.8491
 93.0000 31.5000  8.0000  2.8491
 93.0000 31.0000  8.0000  3.1010
 93.0000 30.5000  8.0000  3.1010
 93.0000 30.0000  8.0000  2.8491
 93.0000 29.5000  8.0000  2.8491
 93.0000 29.0000  8.0000  3.1010
 93.0000 28.5000  8.0000  3.1010
 93.0000 28.0000  8.0000  2.8491
 93.5000 32.5000  8.0000  2.8491
 93.5000 32.0000  8.0000  3.1010
 93.5000 31.5000  8.0000  3.1010
 93.5000 31.0000  8.0000  2.8491
 93.5000 30.5000  8.0000  2.8491
 93.5000 30.0000  8.0000  3.1010
 93.5000 29.5000  8.0000  3.1010
 93.5000 29.0000  8.0000  2.8491
 93.5000 28.5000  8.0000  2.8491
 93.5000 28.0000  8.0000  3.1010
 94.0000 32.5000  8.0000  2.8491
 94.0000 32.0000  8.0000  3.1010
 94.0000 31.5000  8.0000  3.1010
 94.0000 31.0000  8.0000  2.8491
 94.0000 30.5000  8.0000  2.8491
 94.0000 30.0000  8.0000  3.1010
 94.0000 29.5000  8.0000  3.1010
 94.0000 29.0000  8.0000  2.8491
 94.0000 28.5000  8.0000  2.8491
 94.0000 28.0000  8.0000  3.1010
 94.5000 32.5000  8.0000  3.1010
 94.5000 32.0000  8.0000  2.8491
 94.5000 31.5000  8.0000  2.8491
 94.5000 31.0000  8.0000  3.1010
 94.5000 30.5000  8.0000  3.1010
 94.5000 30.0000  8.0000  2.8491
 94.5000 29.5000  8.0000  2.8491
 94.5000 29.0000  8.0000  3.1010
 94.5000 28.5000  8.0000  3.1010
 94.5000 28.0000  8.0000  2.8491
 95.0000 32.5000  8.0000  3.1010
 95.0000 32.0000  8.0000  2.8491
 95.0000 31.5000  8.0000  2.8491
 95.0000 31.0000  8.0000  3.1010
 95.0000 30.5000  8.0000  3.1010
 95.0000 30.0000  8.0000  2.8491
 95.0000 29.5000  8.0000  2.8491
 95.0000 29.0000  8.0000  3.1010
 95.0000 28.5000  8.0000  3.1010
 95.0000 28.0000  8.0000  2.8491
 95.5000 32.5000  8.0000  2.8491
 95.5000 32.0000  8.0000  3.1010
 95.5000 31.5000  8.0000  3.1010
 95.5000 31.0000  8.0000  2.8491
 95.5000 30.5000  8.0000  2.8491
 95.5000 30.0000  8.0000  3.1010
 95.5000 29.5000  8.0000  3.1010
 95.5000 29.0000  8.0000  2.8491
 95.5000 28.5000  8.0000  2.8491
 95.5000 28.0000  8.0000  3.1010
 96.0000 32.5000  8.0000  2.8491
 96.0000 32.0000  8.0000  3.1010
 96.0000 31.5000  8.0000  3.1010
 96.0000 31.0000  8.0000  2.8491
 96.0000 30.5000  8.0000  2.8491
 96.0000 30.0000  8.0000  3.1010
 96.0000 29.5000  8.0000  3.1010
 96.0000 29.0000  8.0000  2.8491
 96.0000 28.5000  8.0000  2.8491
 96.0000 28.0000  8.0000  3.1010
 96.5000 32.5000  8.0000  3.1010
 96.5000 32.0000  8.0000  2.8491
 96.5000 31.5000  8.0000  2.8491
 96.5000 31.0000  8.0000  3.1010
 96.5000 30.5000  8.0000  3.1010
 96.5000 30.0000  8.0000  2.8491
 96.5000 29.5000  8.0000  2.8491
 96.5000 29.0000  8.0000  3.1010
 96.5000 28.5000  8.0000  3.1010
 96.5000 28.0000  8.0000  2.8491
 97.0000 32.5000  8.0000  3.1010
 97.0000 32.0000  8.0000  2.8491
 97.0000 31.5000  8.0000  2.8491
 97.0000 31.0000  8.0000  3.1010
 97.0000 30.5000  8.0000  3.1010
 97.0000 30.0000  8.0000  2.8491
 97.0000 29.5000  8.0000  2.8491
 97.0000 29.0000  8.0000  3.1010
 97.0000 28.5000  8.0000  3.1010
 97.0000 28.0000  8.0000  2.8491
 97.5000 32.5000  8.0000  2.8491
 97.5000 32.0000  8.0000  3.1010
 97.5000 31.5000  8.0000  3.1010
 97.5000 31.0000  8.0000  2.8491
 97.5000 30.5000  8.0000  2.8491
 97.5000 30.0000  8.0000  3.1010
 97.5000 29.5000  8.0000  3.1010
 97.5000 29.0000  8.0000  2.8491
 97.5000 28.5000  8.0000  2.8491
 97.5000 28.0000  8.0000  3.1010
 98.0000 32.5000  8.0000  2.8491
 98.0000 32.0000  8.0000  3.1010
 98.0000 31.5000  8.0000  3.1010
 98.0000 31.0000  8.0000  2.8491
 98.0000 30.5000  8.0000  2.8491
 98.0000 30.0000  8.0000  3.1010
