   90.5000   32.5000    0.0000    3.2710    1.0000
   90.5000   32.0000    0.0000    3.2870    1.0000
   90.5000   31.5000    0.0000    3.3150    1.0000
   90.5000   31.0000    0.0000    3.3460    1.0000
   90.5000   30.5000    0.0000    3.3700    1.0000
   90.5000   30.0000    0.0000    3.3767    1.0000
   90.5000   29.5000    0.0000    3.3638    1.0000
   90.5000   29.0000    0.0000    3.3290    1.0000
   90.5000   28.5000    0.0000    3.2910    1.0000
   90.5000   28.0000    0.0000    3.2680    1.0000
   91.0000   32.5000    0.0000    3.2750    1.0000
   91.0000   32.0000    0.0000    3.2902    1.0000
   91.0000   31.5000    0.0000    3.3147    1.0000
   91.0000   31.0000    0.0000    3.3409    1.0001
   91.0000   30.5000    0.0000    3.3317    1.0004
   91.0000   30.0000    0.0000    3.3026    1.0013
   91.0000   29.5000    0.0000    3.4206    0.9996
   91.0000   29.0000    0.0000    3.3533    0.9999
   91.0000   28.5000    0.0000    3.2984    1.0000
   91.0000   28.0000    0.0000    3.2740    1.0000
   91.5000   32.5000    0.0000    3.2860    1.0000
   91.5000   32.0000    0.0000    3.3014    1.0000
   91.5000   31.5000    0.0000    3.3234    1.0000
   91.5000   31.0000    0.0000    3.3317    1.0001
   91.5000   30.5000    0.0000    3.1427    1.0027
   91.5000   30.0000    0.0000    3.2687    1.0044
   91.5000   29.5000    0.0000    3.8123    0.9954
   91.5000   29.0000    0.0000    3.4276    1.0006
   91.5000   28.5000    0.0000    3.3012    1.0004
   91.5000   28.0000    0.0000    3.2910    1.0000
   92.0000   32.5000    0.0000    3.3030    1.0000
   92.0000   32.0000    0.0000    3.3220    1.0000
   92.0000   31.5000    0.0000    3.2089    1.0052
   92.0000   31.0000    0.0000    3.3060    1.0059
   92.0000   30.5000    0.0000    3.1036    1.0067
   92.0000   30.0000    0.0000    3.3177    1.0069
   92.0000   29.5000    0.0000    3.6729    1.0001
   92.0000   29.0000    0.0000    3.0138    1.0097
   92.0000   28.5000    0.0000    3.2188    1.0027
   92.0000   28.0000    0.0000    3.3150    1.0000
   92.5000   32.5000    0.0000    3.3230    1.0000
   92.5000   32.0000    0.0000    3.5217    0.9968
   92.5000   31.5000    0.0000    3.1990    1.0097
   92.5000   31.0000    0.0000    3.3970    1.0134
   92.5000   30.5000    0.0000    3.3878    1.0080
   92.5000   30.0000    0.0000    3.0775    1.0033
   92.5000   29.5000    0.0000    3.0576    1.0059
   92.5000   29.0000    0.0000    3.1070    1.0177
   92.5000   28.5000    0.0000    3.3243    1.0032
   92.5000   28.0000    0.0000    3.3361    1.0000
   93.0000   32.5000    0.0000    3.3292    1.0001
   93.0000   32.0000    0.0000    3.4510    0.9963
   93.0000   31.5000    0.0000    3.0964    1.0046
   93.0000   31.0000    0.0000    3.3675    1.0088
   93.0000   30.5000    0.0000    3.4033    1.0128
   93.0000   30.0000    0.0000    3.2981    1.0029
   93.0000   29.5000    0.0000    3.4271    1.0096
   93.0000   29.0000    0.0000    3.7593    1.0129
   93.0000   28.5000    0.0000    3.4293    1.0018
   93.0000   28.0000    0.0000    3.3410    1.0000
   93.5000   32.5000    0.0000    3.3512    0.9998
   93.5000   32.0000    0.0000    3.2956    0.9970
   93.5000   31.5000    0.0000    2.8101    1.0064
   93.5000   31.0000    0.0000    3.3854    1.0028
   93.5000   30.5000    0.0000    3.4440    1.0146
   93.5000   30.0000    0.0000    3.2042    1.0073
   93.5000   29.5000    0.0000    3.2226    1.0210
   93.5000   29.0000    0.0000    3.3413    1.0218
   93.5000   28.5000    0.0000    3.3560    1.0029
   93.5000   28.0000    0.0000    3.3320    1.0000
   94.0000   32.5000    0.0000    3.3505    0.9998
   94.0000   32.0000    0.0000    3.2136    0.9972
   94.0000   31.5000    0.0000    3.3408    0.9989
   94.0000   31.0000    0.0000    3.5210    1.0061
   94.0000   30.5000    0.0000    3.0866    1.0190
   94.0000   30.0000    0.0000    3.0376    1.0131
   94.0000   29.5000    0.0000    3.5498    1.0177
   94.0000   29.0000    0.0000    3.3094    1.0212
   94.0000   28.5000    0.0000    3.3402    1.0026
   94.0000   28.0000    0.0000    3.3160    1.0000
   94.5000   32.5000    0.0000    3.3287    1.0000
   94.5000   32.0000    0.0000    3.1699    0.9931
   94.5000   31.5000    0.0000    3.5065    0.9890
   94.5000   31.0000    0.0000    3.3487    1.0081
   94.5000   30.5000    0.0000    3.3058    1.0158
   94.5000   30.0000    0.0000    3.3606    1.0130
   94.5000   29.5000    0.0000    3.0669    1.0184
   94.5000   29.0000    0.0000    3.2499    1.0187
   94.5000   28.5000    0.0000    3.3347    1.0017
   94.5000   28.0000    0.0000    3.3060    1.0000
   95.0000   32.5000    0.0000    3.3135    1.0001
   95.0000   32.0000    0.0000    3.1530    0.9953
   95.0000   31.5000    0.0000    3.4821    0.9808
   95.0000   31.0000    0.0000    3.4490    1.0013
   95.0000   30.5000    0.0000    3.3207    1.0139
   95.0000   30.0000    0.0000    3.0622    1.0147
   95.0000   29.5000    0.0000    2.6637    1.0248
   95.0000   29.0000    0.0000    3.2110    1.0176
   95.0000   28.5000    0.0000    3.3272    1.0012
   95.0000   28.0000    0.0000    3.3120    1.0000
   95.5000   32.5000    0.0000    3.2733    1.0001
   95.5000   32.0000    0.0000    3.0659    1.0013
   95.5000   31.5000    0.0000    2.8390    1.0113
   95.5000   31.0000    0.0000    3.4077    0.9987
   95.5000   30.5000    0.0000    3.2960    1.0125
   95.5000   30.0000    0.0000    3.2089    1.0082
   95.5000   29.5000    0.0000    3.3164    1.0109
   95.5000   29.0000    0.0000    3.2979    1.0144
   95.5000   28.5000    0.0000    3.3430    1.0008
   95.5000   28.0000    0.0000    3.3350    1.0000
